Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2020-04-28 19:16:57 +0000,Mini Loop Band Kneeling Bicep Curl, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-28 19:16:57 +0000,Mini Loop Band Kneeling Bicep Curl, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-28 19:16:57 +0000,Mini Loop Band Kneeling Bicep Curl, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-28 19:16:57 +0000,Hammerstrength High Row, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-28 19:16:57 +0000,Hammerstrength High Row, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-27 20:28:01 +0000,Hiking, 0,0.0,6883.4016708135605,7213.66964430928,0.0,0.0,false,, 0.0
2020-04-27 20:28:01 +0000,Hiking, 0,0.0,6883.4016708135605,7213.66964430928,0.0,0.0,false,, 0.0









2020-04-21 16:41:39 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Bent Over Row, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Bent Over Row, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Bicep Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Bicep Curl, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Bicep Curl, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Row, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Row, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Row, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Reverse Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Reverse Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Reverse Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Squat to Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Squat to Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Upright Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Upright Row, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Handle Band Lateral Raise, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-21 16:41:39 +0000,Mini Loop Band Kneeling Bicep Curl, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-20 17:17:13 +0000,Diamond Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 17:17:13 +0000,Handle Band Forward Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Diamond Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Diamond Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Pec Fly, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Pec Fly, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Shoulder Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Shoulder Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Tricep Extension, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Handle Band Tricep Extension, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Mini Loop Band Overhead Fly, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Mini Loop Band Overhead Fly, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-20 16:50:08 +0000,Mini Loop Band Tricep Press, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-20 16:50:08 +0000,Mini Loop Band Tricep Press, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-20 16:50:08 +0000,Single Arm Cable Crossover, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-20 16:50:08 +0000,Single Arm Cable Crossover, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-19 20:49:17 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Bicep Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Bicep Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Bicep Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Reverse Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Reverse Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Reverse Curl, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Squat to Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Squat to Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Squat to Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Upright Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Upright Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Upright Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Lateral Raise, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Lateral Raise, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Handle Band Lateral Raise, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-19 20:49:17 +0000,Mini Loop Band Kneeling Bicep Curl, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-19 20:49:17 +0000,Mini Loop Band Kneeling Bicep Curl, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-19 20:49:17 +0000,Mini Loop Band Kneeling Bicep Curl, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-19 20:49:17 +0000,Hammerstrength High Row, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-19 20:49:17 +0000,Hammerstrength High Row, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-19 20:49:17 +0000,Hammerstrength High Row, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-17 16:43:16 +0000,Handle Band Pec Fly, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Bent Over Row, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Bent Over Row, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Tricep Extension, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Tricep Extension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Tricep Extension, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Lateral Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Lateral Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Lateral Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Mini Loop Band Tricep Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-17 16:43:16 +0000,Mini Loop Band Tricep Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-17 16:43:16 +0000,Mini Loop Band Tricep Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-17 16:43:16 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Shoulder Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Shoulder Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Shoulder Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Upright Row, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Upright Row, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Handle Band Upright Row, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-17 16:43:16 +0000,Single Arm Cable Crossover, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-17 16:43:16 +0000,Handle Band Tricep Extension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0










2020-04-15 16:56:37 +0000,Single Arm Cable Bicep Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Single Arm Cable Bicep Curl, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Single Arm Cable Bicep Curl, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Single Arm Dumbbell Tricep Extension, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Single Arm Dumbbell Tricep Extension, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Single Arm Dumbbell Tricep Extension, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Biceps Curl To Shoulder Press, 10,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Biceps Curl To Shoulder Press, 9,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Cable Double Bicep Curl, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Cable Double Bicep Curl, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-15 16:56:37 +0000,Diamond Push Up, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-15 16:56:37 +0000,Diamond Push Up, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Tricep Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Tricep Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Tricep Push Up, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Leg Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Leg Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Leg Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Cat Cow, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Cat Cow, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Cat Cow, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-04-14 10:55:30 +0000,Opposite Leg Toe Touch, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-14 10:55:30 +0000,Opposite Leg Toe Touch, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-14 10:55:30 +0000,Opposite Leg Toe Touch, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-04-08 10:39:25 +0000,Running, 0,0.0,1743.0341211557388,3374.77180485873,0.0,0.0,false,, 0.0
2020-04-08 10:39:25 +0000,Running, 0,0.0,1743.0341211557388,3374.77180485873,0.0,0.0,false,, 0.0
2020-04-06 21:57:26 +0000,Running, 0,0.0,1749.6527177095413,3235.4052878349166,0.0,0.0,false,, 0.0
2020-04-06 21:57:26 +0000,Running, 0,0.0,1749.6527177095413,3235.4052878349166,0.0,0.0,false,, 0.0
2020-04-01 22:08:34 +0000,Running, 0,0.0,2235.13962161541,5630.614838921548,0.0,0.0,false,, 0.0
2020-04-01 22:08:34 +0000,Running, 0,0.0,2235.13962161541,5630.614838921548,0.0,0.0,false,, 0.0
2020-03-30 11:25:05 +0000,Hip Thrust, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-30 11:25:05 +0000,Hip Thrust, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-30 11:25:05 +0000,Side Lunge, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-30 11:25:05 +0000,Side Lunge, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-30 11:25:05 +0000,Opposite Leg Toe Touch, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-30 11:25:05 +0000,Opposite Leg Toe Touch, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-30 11:25:05 +0000,Superman, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-30 11:25:05 +0000,Superman, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-30 11:25:05 +0000,Toe Touchers, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Bent Over Row, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Bent Over Row, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Pec Fly, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Pec Fly, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Pec Fly, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Tricep Extension, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Tricep Extension, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Tricep Extension, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Forward Raise, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Mini Loop Band Tricep Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Mini Loop Band Tricep Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Mini Loop Band Tricep Press, 16,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Handle Band Lateral Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Lateral Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Lateral Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Shoulder Press, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Shoulder Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Shoulder Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Upright Row, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Upright Row, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Upright Row, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Squat to Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Squat to Press, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Tricep Extension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Handle Band Tricep Extension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-29 16:36:46 +0000,Single Arm Cable Crossover, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Single Arm Cable Crossover, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Cable Chest Press, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Cable Chest Press, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Cable Chest Press, 12,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-29 16:36:46 +0000,Push Up, 30,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 10,19.27769865101469,0.0,0.0,0.0,0.0,true,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Incline Dumbbell Squeeze Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Incline Dumbbell Squeeze Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Incline Dumbbell Squeeze Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Shoulder Press, 7,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Shoulder Press, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Shoulder Press, 7,17.00973410383649,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Cable Crossover, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Cable Crossover, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Cable Crossover, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Single Arm Dumbbell Tricep Extension, 10,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Dumbbell Tricep Extension, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Dumbbell Tricep Extension, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Front Raise, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Front Raise, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Front Raise, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 10,19.27769865101469,0.0,0.0,0.0,0.0,true,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Bench Press, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Incline Dumbbell Squeeze Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Incline Dumbbell Squeeze Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Incline Dumbbell Squeeze Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Shoulder Press, 7,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Shoulder Press, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Shoulder Press, 7,17.00973410383649,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Cable Crossover, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Cable Crossover, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Cable Crossover, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Lateral Raise, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Cable Tricep Extension, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2020-03-12 20:23:53 +0000,Single Arm Dumbbell Tricep Extension, 10,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Dumbbell Tricep Extension, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Single Arm Dumbbell Tricep Extension, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Front Raise, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Front Raise, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-12 20:23:53 +0000,Dumbbell Front Raise, 6,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2020-03-11 22:56:50 +0000,Hiking, 0,0.0,1452.9347432851791,1801.1821275255654,0.0,0.0,false,, 0.0

